idno;cntry;gndr;trmedmw;trwrkmw;trplcmw;trmdcnt;trwkcnt;trplcnt
77508;CY;2;3;3;3;3;1;3
77571;CY;1;3;3;3;1;1;2
77583;CY;1;3;3;3;3;3;3
77604;CY;2;3;3;3;3;3;3
77606;CY;2;3;3;3;3;1;3
77675;CY;2;3;3;3;1;1;3
77688;CY;2;3;3;3;3;8;3
77732;CY;2;3;2;3;3;1;3
77734;CY;2;3;2;3;1;3;3
77744;CY;2;3;3;3;3;1;1
77799;CY;2;3;3;3;3;3;3
77820;CY;2;3;2;3;3;1;3
77833;CY;2;3;3;3;3;1;3
77868;CY;1;3;1;3;1;1;2
78058;CY;1;3;3;3;3;3;3
78082;CY;2;3;2;3;3;1;1
78086;CY;2;3;4;3;3;1;3
78134;CY;1;4;3;3;8;8;8
78149;CY;2;3;2;3;3;1;3
78255;CY;2;3;3;4;3;3;3
78269;CY;2;3;3;3;3;1;3
78284;CY;2;6;6;6;2;3;3
78323;CY;2;3;3;7;3;3;3
78369;CY;2;3;1;3;3;3;3
78375;CY;1;3;3;3;3;1;1
78405;CY;1;3;3;3;3;1;3
78483;CY;2;3;3;3;1;1;3
78500;CY;2;3;3;3;8;8;3
78582;CY;1;3;2;4;2;3;3
78599;CY;1;3;3;3;1;1;3
78670;CY;1;3;3;3;1;1;1
78709;CY;1;3;3;3;3;1;3
78719;CY;1;3;3;3;3;3;3
78741;CY;2;3;1;3;3;1;8
78771;CY;1;3;3;3;8;3;2
78813;CY;1;3;3;4;3;3;3
78822;CY;1;3;3;3;3;3;3
78910;CY;1;3;3;3;3;3;3
78932;CY;1;3;3;3;3;3;1
79013;CY;1;3;3;3;2;3;2
79024;CY;2;3;3;3;1;2;3
79034;CY;2;3;4;3;3;8;3
79087;CY;1;3;3;3;3;1;1
79140;CY;1;3;3;3;3;1;3
79248;CY;2;3;3;3;1;1;1
79263;CY;1;3;3;3;3;1;2
79324;CY;2;3;3;3;1;1;3
79428;CY;1;3;3;3;3;3;3
79821;CY;2;1;3;3;3;1;3
79870;CY;1;3;3;3;3;1;2
79892;CY;1;3;3;3;3;3;3
79918;CY;2;3;1;3;3;1;3
79970;CY;2;3;3;3;3;3;3
80017;CY;1;3;3;3;3;1;3
80049;CY;2;3;3;3;1;1;3
80051;CY;2;3;4;3;2;3;2
80070;CY;2;3;2;4;2;2;3
80088;CY;2;3;3;4;1;1;3
80562;CY;2;3;3;3;3;3;3
80585;CY;2;3;2;3;1;1;1
80635;CY;1;3;3;4;3;3;2
80784;CY;2;3;3;3;3;2;3
80803;CY;1;3;3;3;3;3;3
80813;CY;2;3;1;3;3;1;3
80827;CY;1;3;3;3;3;3;3
80833;CY;1;3;3;3;3;3;3
80896;CY;1;3;3;3;3;1;3
80913;CY;2;3;4;3;3;3;3
80935;CY;1;3;3;3;1;1;2
80998;CY;2;3;3;3;3;3;3
81026;CY;1;3;3;3;3;3;3
81213;CY;2;3;3;3;3;1;3
81268;CY;2;3;3;3;3;1;3
81284;CY;2;3;2;3;3;1;3
81383;CY;1;3;3;3;3;2;3
81485;CY;1;3;3;3;3;3;3
81496;CY;2;3;2;3;3;1;3
81538;CY;2;3;3;3;3;1;3
81561;CY;1;3;3;3;3;1;3
81570;CY;2;3;1;3;3;1;3
81685;CY;1;3;3;3;3;3;3
81690;CY;1;3;3;3;3;1;3
81822;CY;1;3;3;3;3;3;8
81823;CY;2;3;2;3;3;1;3
81847;CY;2;3;3;3;3;3;3
81896;CY;2;3;2;3;3;2;3
81901;CY;1;3;4;3;3;8;2
82043;CY;2;3;3;3;3;3;3
82066;CY;2;3;2;3;3;1;2
82107;CY;2;3;2;3;1;1;3
82197;CY;2;3;3;4;3;2;1
82244;CY;2;3;3;3;3;3;3
82334;CY;2;3;3;2;2;3;3
82346;CY;1;3;3;1;2;2;1
82437;CY;2;3;3;3;3;1;3
82447;CY;1;3;3;3;3;3;3
82463;CY;2;3;4;3;3;3;3
82502;CY;1;3;3;3;3;1;3
82645;CY;2;3;3;3;3;8;3
82682;CY;1;3;3;2;3;2;2
82698;CY;2;3;4;3;3;1;3
82784;CY;2;3;3;3;8;1;8
82864;CY;2;3;3;2;1;1;1
82950;CY;1;3;3;4;3;1;2
83050;CY;2;3;3;3;3;3;3
83166;CY;2;1;2;3;8;1;1
83238;CY;2;3;3;4;3;3;3
83244;CY;1;3;3;3;3;3;3
83249;CY;2;3;3;3;1;1;3
83279;CY;2;3;3;4;3;3;3
83307;CY;2;3;3;3;3;1;3
83321;CY;2;3;3;3;1;1;3
83327;CY;2;3;3;3;3;3;3
83353;CY;2;3;3;4;3;3;3
83400;CY;1;3;3;3;3;1;3
83404;CY;1;3;3;3;3;3;3
83560;CY;1;3;3;3;3;3;3
83584;CY;2;3;3;4;3;1;3
83643;CY;1;3;3;3;1;1;3
83676;CY;1;1;3;3;2;3;3
83726;CY;2;3;3;3;3;1;1
83747;CY;2;3;1;3;3;1;3
83775;CY;1;1;3;4;1;1;1
83814;CY;1;3;3;3;3;1;3
83949;CY;2;3;3;3;3;3;3
83990;CY;2;3;3;3;1;1;3
84045;CY;1;3;3;3;2;2;3
84385;CY;2;3;3;3;3;3;3
84416;CY;2;3;3;3;3;1;3
84637;CY;1;3;3;3;3;1;3
84683;CY;2;3;2;4;3;1;8
84716;CY;1;3;3;4;3;1;3
84909;CY;1;3;3;3;3;3;3
84969;CY;1;3;3;3;8;8;8
85003;CY;2;3;1;3;3;1;2
85027;CY;2;3;1;3;3;1;3
85104;CY;1;3;3;3;3;3;3
85145;CY;1;3;3;3;1;1;1
85302;CY;1;3;3;3;3;3;3
85389;CY;1;3;3;1;8;3;2
85470;CY;2;3;3;4;1;1;3
85534;CY;1;3;3;3;1;1;3
85565;CY;2;3;3;3;1;1;3
85584;CY;2;6;6;6;8;8;3
85620;CY;2;3;3;4;8;3;8
85666;CY;1;3;3;3;3;3;3
85728;CY;1;3;3;3;3;1;2
85746;CY;1;3;3;3;3;3;2
85842;CY;1;3;3;3;3;3;3
85967;CY;2;3;3;3;3;3;3
86028;CY;2;3;3;4;1;1;3
86049;CY;1;3;3;3;3;3;8
86198;CY;2;6;6;6;1;1;3
86244;CY;1;3;2;1;3;2;1
86318;CY;2;3;3;3;3;1;3
86354;CY;1;3;3;3;3;3;3
86373;CY;2;3;3;3;3;3;3
86375;CY;1;3;3;3;1;1;8
86428;CY;1;3;3;3;3;1;3
50004;DE;1;3;3;3;7;3;3
50032;DE;2;3;2;4;3;1;8
50052;DE;1;3;3;3;3;3;3
50059;DE;2;3;3;3;3;3;3
50070;DE;1;3;3;3;3;3;3
50083;DE;1;3;3;3;3;1;3
50085;DE;1;2;2;3;3;3;2
50090;DE;1;3;3;2;3;3;3
50099;DE;1;3;3;3;3;1;3
50100;DE;1;3;3;3;3;1;3
50129;DE;1;3;3;3;3;3;3
50138;DE;1;3;2;8;3;1;8
50148;DE;1;3;3;3;8;1;2
50156;DE;2;3;3;3;3;1;3
50162;DE;1;3;3;2;3;1;1
50165;DE;1;3;3;3;3;3;3
50195;DE;1;3;3;3;3;1;3
50204;DE;2;3;3;3;3;1;3
50228;DE;2;3;1;3;3;3;3
50267;DE;2;3;3;3;3;1;3
50268;DE;1;1;2;3;3;2;3
50275;DE;2;3;3;3;1;3;2
50280;DE;2;1;2;4;3;1;3
50293;DE;2;3;3;3;3;1;2
50295;DE;2;3;2;3;3;1;3
50312;DE;2;3;3;3;3;1;3
50368;DE;1;3;3;3;3;8;3
50371;DE;1;3;3;3;1;1;3
50376;DE;1;3;3;2;3;2;2
50387;DE;1;6;6;6;3;2;3
50396;DE;1;3;3;3;3;1;3
50420;DE;1;3;3;3;3;1;3
50431;DE;2;3;3;3;3;1;3
50444;DE;2;3;1;3;3;1;3
50491;DE;2;6;6;6;1;1;2
50495;DE;1;3;3;3;3;1;3
50543;DE;2;3;3;3;3;2;3
50544;DE;2;3;3;3;3;2;3
50552;DE;1;3;3;3;3;3;3
50553;DE;1;3;3;3;3;3;3
50562;DE;2;3;2;3;2;1;8
50585;DE;2;1;2;3;3;1;3
50587;DE;1;3;3;3;3;1;3
50627;DE;2;3;3;3;3;3;3
50639;DE;1;3;3;3;3;1;3
50641;DE;2;3;3;4;3;1;8
50643;DE;2;3;3;3;3;1;3
50649;DE;1;3;3;3;3;2;2
50690;DE;2;3;3;3;3;1;3
50723;DE;2;3;2;3;3;8;2
50745;DE;2;8;2;8;1;1;8
50762;DE;1;3;3;3;3;1;3
50813;DE;2;3;3;3;3;3;3
50833;DE;2;3;3;3;3;1;3
50839;DE;2;3;3;4;3;1;2
50856;DE;1;3;3;3;3;3;3
50857;DE;2;3;4;3;1;1;8
50861;DE;1;3;3;3;3;1;3
50882;DE;2;3;3;3;3;3;3
50900;DE;1;3;3;3;1;1;3
50925;DE;1;3;3;3;3;3;3
50949;DE;2;3;3;3;3;1;3
50973;DE;1;3;3;3;3;1;3
50974;DE;1;3;4;3;3;8;2
50982;DE;2;3;3;3;3;1;3
50998;DE;1;3;3;3;3;1;3
50999;DE;2;3;2;4;3;1;3
51003;DE;1;3;3;3;3;1;3
51010;DE;2;3;3;3;3;1;3
51022;DE;2;3;1;3;3;1;3
51031;DE;1;3;3;3;3;1;3
51049;DE;2;1;3;3;3;1;8
51060;DE;1;3;4;4;3;1;1
51118;DE;1;3;3;3;3;1;8
51165;DE;1;3;3;3;3;1;3
51168;DE;1;3;3;3;3;3;3
51172;DE;1;3;3;3;3;3;3
51175;DE;1;3;3;3;3;1;3
51176;DE;1;3;1;3;1;3;3
51177;DE;2;3;2;3;1;1;3
51188;DE;2;3;3;3;3;3;1
51196;DE;1;3;3;3;3;3;1
51204;DE;1;3;3;3;3;1;2
51226;DE;2;3;3;3;3;1;1
51227;DE;2;3;3;3;3;1;3
51247;DE;1;3;3;3;3;3;3
51273;DE;2;3;1;3;3;1;3
51276;DE;2;3;3;3;3;1;3
51277;DE;1;3;3;3;3;1;3
51282;DE;1;3;3;3;3;1;2
51299;DE;1;1;3;3;3;3;2
51311;DE;1;1;3;3;3;3;8
51356;DE;1;3;4;4;3;1;3
51371;DE;1;3;3;3;3;3;3
51386;DE;1;3;3;3;3;1;3
51389;DE;1;3;3;3;3;1;3
51399;DE;2;3;3;3;3;3;3
51420;DE;1;3;3;3;8;8;3
51421;DE;2;1;2;3;3;1;1
51426;DE;1;3;3;3;3;1;3
51445;DE;2;6;6;6;3;3;1
51464;DE;2;3;3;3;3;3;3
51489;DE;2;3;2;3;3;1;3
51492;DE;1;3;3;3;3;1;1
51498;DE;1;3;3;3;3;1;3
51500;DE;2;3;3;4;3;2;8
51540;DE;2;3;3;3;3;3;3
51542;DE;2;3;3;3;3;7;3
51575;DE;1;3;3;3;3;1;2
51580;DE;1;3;3;3;1;1;3
51619;DE;1;3;3;3;3;1;3
51659;DE;2;3;3;3;1;1;8
51665;DE;2;3;3;3;3;1;3
51667;DE;2;3;1;3;3;1;1
51669;DE;2;3;3;4;3;8;8
51699;DE;2;3;3;3;3;1;3
51700;DE;2;3;3;3;3;1;8
51711;DE;1;3;3;3;3;3;3
51722;DE;2;3;3;3;3;3;7
51737;DE;2;3;3;3;2;1;3
51751;DE;2;3;3;3;3;1;3
51769;DE;2;3;3;3;3;3;3
51770;DE;2;3;3;3;3;1;3
51800;DE;2;3;3;3;3;1;3
51820;DE;1;3;3;3;1;1;3
51862;DE;1;3;3;3;3;1;1
51867;DE;2;3;3;4;3;1;3
51873;DE;1;3;3;3;3;1;3
51902;DE;1;3;3;3;3;1;3
51921;DE;1;3;3;1;8;1;2
51925;DE;2;3;3;3;1;1;8
51930;DE;2;3;2;3;3;1;3
51933;DE;1;3;3;3;3;1;3
51934;DE;2;3;3;3;3;1;3
51954;DE;2;3;2;1;3;1;8
51957;DE;2;3;3;3;3;1;3
51981;DE;2;3;2;3;3;1;3
51994;DE;2;3;3;3;3;3;3
52021;DE;2;3;3;4;3;1;3
52024;DE;2;3;3;3;3;2;3
52028;DE;1;3;3;3;1;1;8
52036;DE;1;3;3;2;3;1;3
52042;DE;2;3;1;3;3;1;3
52043;DE;1;3;3;3;3;1;3
52047;DE;2;3;3;3;3;1;3
52078;DE;2;3;3;3;3;1;3
52083;DE;2;3;3;3;1;1;2
52092;DE;2;3;3;3;3;3;1
52095;DE;2;3;3;3;3;1;3
52098;DE;2;3;2;3;3;1;3
52109;DE;2;3;3;3;3;1;3
52112;DE;2;3;3;3;3;1;3
52126;DE;1;3;3;3;3;1;3
52132;DE;2;3;3;3;1;1;3
52139;DE;1;3;3;3;1;1;3
52144;DE;1;3;3;3;3;3;3
52147;DE;2;3;3;3;3;1;8
52148;DE;2;3;3;3;3;1;3
52190;DE;2;3;3;3;3;1;3
52192;DE;1;3;3;3;3;1;3
52198;DE;2;3;3;3;3;2;2
52200;DE;2;3;2;3;3;1;3
52207;DE;2;3;3;1;3;1;2
52215;DE;2;3;1;3;1;1;3
52236;DE;1;3;3;2;3;3;2
52247;DE;1;3;3;3;3;1;2
52292;DE;1;3;3;3;3;3;3
52296;DE;1;3;3;3;3;1;3
52322;DE;2;3;3;3;3;8;8
52352;DE;2;3;3;3;3;1;3
52354;DE;1;3;3;3;3;8;8
52357;DE;1;3;3;3;3;1;3
52361;DE;1;3;3;3;3;3;3
52379;DE;2;2;3;3;3;1;3
52398;DE;1;3;3;3;3;1;8
52401;DE;2;3;3;3;1;1;3
52405;DE;1;3;3;4;3;3;3
52407;DE;2;3;3;3;3;1;3
52426;DE;2;3;3;3;3;1;3
52435;DE;1;3;1;3;3;2;3
52446;DE;2;3;3;3;3;3;3
52469;DE;2;3;1;4;3;1;3
52493;DE;1;3;3;3;3;3;3
52495;DE;1;3;3;3;3;1;3
52498;DE;1;3;3;3;3;1;3
52520;DE;1;3;3;3;3;3;3
52543;DE;1;3;3;3;3;1;3
52548;DE;2;3;3;4;3;1;8
52560;DE;1;3;3;3;3;1;3
52568;DE;1;3;3;3;3;2;3
52572;DE;2;3;3;3;3;1;2
52596;DE;2;3;2;3;3;1;2
52598;DE;2;3;3;3;3;1;3
52611;DE;2;3;3;3;3;1;3
52612;DE;2;3;2;3;3;1;3
52631;DE;2;2;1;3;1;1;8
52642;DE;1;3;3;3;3;3;3
52694;DE;1;3;3;3;3;3;3
52698;DE;1;3;3;3;3;3;3
52702;DE;1;3;3;3;3;1;3
52711;DE;1;3;1;3;3;1;3
52722;DE;1;3;3;3;8;8;8
52727;DE;2;3;3;1;3;1;2
52749;DE;2;3;3;3;3;1;3
52777;DE;1;3;3;3;3;1;1
52789;DE;1;3;3;3;3;1;3
52790;DE;1;3;3;3;3;1;3
52795;DE;1;3;3;3;3;1;3
52797;DE;1;3;3;3;3;1;3
52806;DE;2;3;3;1;1;3;2
52812;DE;2;2;3;3;3;1;3
52819;DE;1;3;3;4;3;3;3
52826;DE;1;3;3;3;1;1;2
52830;DE;1;3;3;3;1;1;3
52864;DE;2;3;3;3;3;1;3
52918;DE;1;3;3;3;3;3;3
52926;DE;1;3;3;3;3;3;8
52930;DE;1;3;3;3;3;1;1
52933;DE;1;3;3;3;3;1;3
52935;DE;2;3;3;3;1;1;8
52939;DE;1;3;3;3;3;8;8
52945;DE;1;3;3;3;1;1;3
52952;DE;2;3;3;3;3;3;3
52958;DE;2;3;3;1;1;1;2
52967;DE;1;3;3;3;1;1;2
52974;DE;1;3;3;3;3;1;3
53012;DE;2;3;3;8;3;3;3
53013;DE;1;3;4;3;3;1;2
53022;DE;2;3;3;3;3;3;3
53054;DE;2;3;1;3;3;1;3
53057;DE;2;3;2;3;8;8;8
53061;DE;2;3;3;3;3;1;3
53088;DE;1;3;3;2;3;1;1
53089;DE;1;3;3;3;3;2;1
53107;DE;2;3;3;3;3;1;3
53119;DE;2;3;3;3;3;1;3
53126;DE;2;3;3;3;3;1;3
53130;DE;1;3;3;3;3;1;3
53152;DE;2;3;3;3;3;7;3
53164;DE;2;3;3;3;3;1;1
53185;DE;1;3;3;3;3;3;3
53223;DE;2;2;2;2;2;2;1
53240;DE;2;3;2;1;3;1;3
53250;DE;1;3;3;3;3;3;3
53264;DE;1;3;3;3;3;1;3
53268;DE;2;3;3;3;3;1;3
53327;DE;2;1;1;3;3;8;8
53330;DE;2;3;2;3;3;1;3
53332;DE;1;3;3;3;3;1;3
53336;DE;2;1;3;3;3;3;3
53358;DE;1;3;3;3;3;3;3
53369;DE;2;3;3;3;3;1;3
53381;DE;2;3;3;3;3;1;3
53387;DE;1;3;3;3;3;1;3
53403;DE;1;3;3;3;3;1;3
53405;DE;1;3;3;3;3;3;3
53407;DE;2;3;3;3;3;3;8
53412;DE;2;3;3;3;3;1;3
53413;DE;2;3;3;4;3;1;1
53424;DE;2;3;2;3;3;1;3
53429;DE;2;3;3;3;3;1;3
53431;DE;2;3;2;3;3;1;3
53435;DE;1;3;3;3;3;1;2
53436;DE;1;3;3;3;3;3;3
53439;DE;2;3;3;3;3;1;3
53457;DE;1;3;3;3;3;1;2
53473;DE;1;3;3;3;1;1;3
53477;DE;1;3;3;3;3;1;3
53510;DE;1;3;3;3;3;1;3
53544;DE;1;3;3;3;3;1;2
53554;DE;2;3;3;3;3;8;3
53584;DE;1;3;3;3;3;3;8
53617;DE;1;3;3;3;3;3;3
53624;DE;2;3;3;4;3;1;3
53657;DE;1;3;3;3;3;1;3
53662;DE;1;3;3;3;3;1;2
53665;DE;1;3;1;3;3;1;3
53679;DE;2;3;2;3;3;1;3
53707;DE;1;3;3;3;3;1;3
53708;DE;1;3;3;3;3;1;3
53737;DE;2;1;2;3;1;1;1
53738;DE;1;3;3;3;1;1;3
53765;DE;2;3;2;3;3;8;3
53772;DE;2;3;3;3;3;3;3
53779;DE;1;3;1;3;3;1;3
53785;DE;1;3;3;3;3;1;3
53789;DE;2;3;3;3;3;8;3
53828;DE;1;3;3;3;3;3;3
53833;DE;1;3;3;4;3;1;8
53836;DE;2;3;1;3;3;1;8
53839;DE;2;3;1;3;3;1;3
53851;DE;2;3;3;3;3;1;3
53862;DE;2;3;1;3;3;1;3
53866;DE;1;3;3;3;3;1;8
53882;DE;1;3;3;3;3;1;3
53888;DE;2;3;3;3;3;1;3
53890;DE;1;3;3;3;2;1;3
53895;DE;1;3;3;3;3;1;3
53917;DE;1;3;3;3;3;1;3
53925;DE;2;3;3;4;3;1;8
53941;DE;2;3;2;4;3;1;8
53963;DE;2;3;3;3;3;1;2
53980;DE;2;3;4;3;1;1;3
53981;DE;1;3;3;3;3;1;1
53983;DE;2;3;3;3;3;1;3
53990;DE;2;3;3;3;1;1;2
53993;DE;2;3;3;4;3;3;3
53994;DE;2;3;3;3;3;1;3
53996;DE;1;3;3;3;3;1;3
54002;DE;2;3;3;3;3;3;2
54018;DE;2;3;2;3;3;1;3
54020;DE;2;3;3;3;3;3;3
54040;DE;2;3;2;3;3;1;3
54041;DE;2;3;3;3;3;1;8
54056;DE;2;3;3;3;3;1;3
54058;DE;1;3;3;3;3;3;3
54070;DE;2;3;3;3;3;1;3
54076;DE;1;3;3;3;3;1;3
54090;DE;1;3;3;3;3;1;3
54118;DE;2;3;3;4;8;1;8
54131;DE;1;3;3;3;3;1;2
54135;DE;2;3;3;3;3;3;3
54138;DE;2;2;2;3;1;1;2
54160;DE;1;3;3;3;3;3;3
54164;DE;2;3;3;4;3;3;2
54198;DE;1;3;3;3;3;3;1
54226;DE;2;3;3;3;3;3;3
54234;DE;2;3;1;3;3;1;2
54244;DE;1;3;3;3;3;1;3
54247;DE;2;3;3;3;3;2;3
54256;DE;1;3;3;3;3;1;3
